"name","dept","area","count","adjustedcount","year"
Silke Adam,University of Bern,socnet,1.0,0.125,2018
Silvana Rossy de Brito,Federal Rural University of Amazon,snam,1.0,0.14286,2013
Silvia Snidero,University of Torino,socnet,1.0,0.25,2007
Silvio Romero de Lemos Meira,UFPE,tcss,1.0,0.16667,2020
Simi Wang,University of North Carolina,socnet,1.0,0.16667,2018
Simindokht Jahangard,Amirkabir University of Technology,snam,1.0,0.33333,2016
Simon Bourigault,CNRS,snam,1.0,0.33333,2016
Simon DeDeo,Carnegie Mellon University,socnet,1.0,0.5,2018
Simon Rodan,San José State University,socnet,1.0,1.0,2010
Simona Bignami-Van Assche,Harvard University,socnet,1.0,1.0,2005
Simona Doboli,Hofstra University,tcss,1.0,0.33333,2021
Siwei Liao,Huazhong University of Science and Technology,tcss,1.0,0.16667,2018
Siyu Sun,Tsinghua University,jsc,1.0,0.25,2020
Siyun Peng,Indiana University,socnet,1.0,0.2,2021
Skyler J. Cranmer,Ohio State University,socnet,1.0,0.33333,2014
Skyler J. Cranmer,Ohio State University,socnet,1.0,0.2,2017
Skyler J. Cranmer,Ohio State University,socnet,1.0,0.33333,2020
Smita Ghosh,University of Texas at Dallas,tcss,1.0,0.33333,2019
Sohaib Ghani,Umm Al-Qura University,snam,1.0,0.2,2015
Sohail Asghar,COMSAT University Islamabad,snam,1.0,0.5,2020
Soheil Jamshidi,University of Oregon,snam,1.0,0.33333,2019
Soheil Jamshidi,University of Oregon,snam,1.0,0.25,2020
Somanath Tripathy,IIT Patna,snam,1.0,0.5,2017
Somanath Tripathy,IIT Patna,snam,1.0,0.5,2020
Somanath Tripathy,IIT Patna,tcss,1.0,0.5,2021
Somang Nam,University of Toronto,tcss,1.0,0.33333,2020
Song Guo 0001,The Hong Kong Polytechnic University,tcss,1.0,0.25,2019
Songhua Xu,New Jersey Institute of Technology,tcss,1.0,0.5,2016
Songyang Wu,Chongqing University,snam,1.0,0.25,2021
Sonja Opper,Lund University,socnet,1.0,0.33333,2018
Sonja Opper,Lund University,socnet,1.0,0.33333,2021
Sonja Pointner,Institute of Sociology,socnet,1.0,0.5,2011
Soo Yong Lim,National Taipei University,tcss,1.0,0.2,2018
Soon Ae Chun,City University of New York,snam,1.0,0.25,2015
Soon-Gyo Jung,Qatar Computing Research Institute,snam,1.0,0.2,2018
Soong Moon Kang,University College London,socnet,2.0,2.0,2007
Sorin Adam Matei,Purdue University,snam,1.0,0.33333,2018
Soroosh Shalileh,HSE University,snam,1.0,0.5,2021
Sotirios Gyftopoulos,Democritus University of Thrace,snam,1.0,0.25,2020
Sotiris Ioannidis,Institute of Computer Science,snam,1.0,0.2,2016
Sotiris Ioannidis,Institute of Computer Science,snam,1.0,0.33333,2018
Sotiris Ioannidis,Institute of Computer Science,snam,1.0,0.14286,2020
Soufiene Jaffali,Imam Abdurrahman bin Faisal University,snam,1.0,0.25,2020
Soumajit Pramanik,IIT Kharagpur,snam,1.0,0.2,2017
Soumajyoti Sarkar,Arizona State University,snam,1.0,0.33333,2017
Soumajyoti Sarkar,Arizona State University,snam,2.0,0.58333,2019
Soumi Dutta,Indian Institute of Engineering Science and Technology,snam,1.0,0.2,2018
Soumya K. Ghosh 0001,Indian Institute of Technology,snam,1.0,0.33333,2020
Soumya K. Ghosh 0001,Indian Institute of Technology,tcss,1.0,0.25,2019
Sourabh Prakash,Indian Institute of Information Technology,snam,1.0,0.25,2016
Sourav Kumar Dandapat,IIT Patna,tcss,2.0,0.45,2019
Sourav Kumar Dandapat,IIT Patna,tcss,2.0,0.45,2020
Spiro Maroulis,Arizona State University,socnet,1.0,0.33333,2020
Spyros Sioutas,Ionian University,snam,1.0,0.25,2017
Sravanthi Chede,Indian Institute of Technology,snam,1.0,0.33333,2021
Sreeja Nair 0002,University of South Florida,snam,1.0,0.25,2021
Sreekanth Madisetty,IIT Hyderabad,tcss,1.0,0.5,2018
Sridhar Mandyam,International Institute of Information Technology,snam,1.0,0.5,2012
Sridhar Mandyam,International Institute of Information Technology,snam,1.0,0.5,2013
Sridhar Mandyam,International Institute of Information Technology,tcss,1.0,0.33333,2020
Srinath Srinivasa,International Institute of Information Technology,tcss,1.0,0.33333,2020
Srinivas K. Reddy,Singapore Management University,socnet,1.0,0.33333,2014
Srinivas K. Reddy,Singapore Management University,socnet,1.0,0.5,2021
Srinka Basu,Jadavpur University,snam,1.0,0.5,2015
Srinka Basu,Jadavpur University,tcss,1.0,0.33333,2016
Sriparna Saha 0001,IIT Patna,tcss,1.0,0.33333,2019
Sriparna Saha 0001,IIT Patna,tcss,1.0,0.25,2020
Srivatsa Ramesh Jayashree,IIT Patna,tcss,1.0,0.25,2020
Srividhya Venugopal,Florida Institute of Technology,snam,1.0,0.25,2013
Sruthy Agnisarman,Clemson University,tsc,1.0,0.11111,2021
Stamatios Giannoulakis,Cyprus University of Technology,tcss,1.0,0.5,2019
Stan Matwin,Dalhousie University,snam,1.0,0.33333,2021
Stanley Wasserman,University of Illinois at Urbana-Champaign,socnet,1.0,0.33333,1999
Stavros J. Perantonis,Institute of Informatics and Telecommunications,snam,1.0,0.25,2017
Stavros Souravlas,University of Macedonia,tcss,1.0,0.5,2018
Stavroula Bampatzia,University of the Peloponnese,snam,1.0,0.14286,2017
Stef Van Puyenbroeck,KU Leuven,socnet,1.0,0.14286,2015
Stefan Poier,University of Gdansk,snam,1.0,1.0,2021
Stefan Stieglitz,University of Muenster,snam,1.0,0.5,2013
Stefan Thurner,University of Vienna,socnet,1.0,0.5,2010
Stefanie Bailey,Stanford University,socnet,1.0,0.5,1999
Stefano Nasini,CNRS,socnet,1.0,0.33333,2017
Stefano Tasselli,Erasmus University Rotterdam,socnet,1.0,0.5,2019
Stefanos Antaris,KTH Royal Institute of Technology,snam,1.0,0.33333,2014
Stefanos Antaris,KTH Royal Institute of Technology,snam,1.0,0.33333,2021
Stellan Ohlsson,University of Illinois at Chicago,socnet,1.0,0.5,2010
Steluta Manolache,University of Bucharest,snam,1.0,0.25,2018
Stephanie Thiemichen,University of Munich,socnet,1.0,0.25,2016
Stephanie Thiemichen,University of Munich,socnet,1.0,0.5,2017
Stephen G. Eubank,Los Alamos National Laboratory,socnet,1.0,0.25,2007
Stephen L. France,Mississippi State University,tcss,1.0,0.33333,2018
Stephen P. Borgatti,University of Kent,socnet,1.0,0.33333,2001
Stephen P. Borgatti,University of Kent,socnet,1.0,0.25,2003
Stephen P. Borgatti,University of Kent,socnet,3.0,2.0,2005
Stephen P. Borgatti,University of Kent,socnet,2.0,0.83333,2006
Stephen P. Borgatti,University of Kent,socnet,1.0,0.5,2010
Stephen P. Borgatti,University of Kent,socnet,1.0,0.5,2012
Stephen P. Borgatti,University of Kent,socnet,1.0,0.5,2013
Stephen P. Borgatti,University of Kent,socnet,2.0,0.66667,2014
Stephen P. Borgatti,University of Kent,socnet,1.0,0.33333,2016
Stephen P. Borgatti,University of Kent,socnet,1.0,0.33333,2017
Stephen P. Borgatti,University of Kent,socnet,2.0,0.45,2018
Stephen P. Borgatti,University of Kent,socnet,2.0,0.83333,2020
Stephen R. Corman,Arizona State University,tsc,1.0,0.2,2018
Stephen Tang 0001,Liverpool John Moores University,tcss,1.0,0.14286,2018
Stergios Chairistanidis,Free University,snam,1.0,0.5,2019
Steve McDonald,North Carolina State University,socnet,1.0,1.0,2011
Steve T. K. Jan,Virginia Tech,tsc,1.0,0.25,2018
Steve Webb,Georgia Institute of Technology,snam,1.0,0.33333,2015
Steven E. Massey,University of Puerto Rico - Rio Piedras,snam,1.0,1.0,2019
Steven Laan,University of Amsterdam,snam,2.0,0.66667,2016
Steven M. Chermak,Michigan State University,socnet,1.0,0.25,2017
Steven M. Giles,Wake forest University,socnet,1.0,0.25,2018
Steven M. Goodreau,University of Washington,socnet,1.0,1.0,2007
Steven P. Dow,University of California - San Diego,tsc,1.0,0.2,2018
Steven R. Corman,Arizona State University,snam,1.0,0.090909,2013
Steven R. Corman,Arizona State University,socnet,1.0,0.125,2021
Steven Rytina,McGill University,socnet,1.0,0.25,2012
Sthita Pragyan Pujari,IIT Bhubaneswar,snam,1.0,0.33333,2020
Stijn Ruiter,Utrecht University,socnet,1.0,0.33333,2020
Stuart W. Shulman,University of Massachusetts,snam,1.0,0.33333,2013
Su Deng,National University of Defense Technology,tcss,1.0,0.33333,2018
Subhadeep Chakraborty,University of Tennessee,tcss,1.0,0.5,2016
Subhash Chandra Pujari,Graz University of Technology,snam,1.0,0.2,2016
Subhasis Chakraborty,RCC Institute of Information Technology,tcss,1.0,0.2,2019
Subhasis Thakur,National University of Ireland,snam,1.0,0.5,2021
Subhayan Bhattacharya,Jadavpur University,tcss,1.0,0.25,2019
Subrata Nandi,National Institute of Technology,tcss,1.0,0.125,2020
Sucheta Soundarajan,Syracuse University,snam,1.0,0.25,2018
Suchi Kumari,Bennett University,snam,1.0,0.33333,2021
Sudhanshu Kumar 0002,IIT Roorkee,tcss,1.0,0.33333,2020
Sudheer Dhulipalla,Arizona State University,socnet,1.0,0.5,1999
Sudhir B. Kylasa,Purdue University,snam,1.0,0.33333,2016
Sudip Misra,IIT Kharagpur,tcss,1.0,0.33333,2016
Sujata Ghatak,Institute of Engineering & Management,snam,1.0,0.2,2018
Sujogya Banerjee,Arizona State University,snam,1.0,0.090909,2013
Sujoy Saha,National Institute of Technology,tcss,1.0,0.125,2020
Sukru Tikves,Arizona State University,snam,1.0,0.090909,2013
Suman Kalyan Maity,Western University,tcss,1.0,0.33333,2018
Suman Kundu,Wrocław University of Science and Technology,tcss,1.0,0.5,2018
Sumanth Patil,Utah State University,snam,1.0,0.5,2016
Sumeet Dua,Louisiana Tech University,snam,1.0,0.5,2012
Sumit Goswami,IIT Kharagpur,tcss,1.0,0.33333,2016
Sung-Ju Lee,KAIST,tsc,1.0,0.1,2020
Supattana Sukrat,Prince of Songkla University,snam,1.0,0.5,2018
Surbhi Bhatia,King Faisal University,tcss,1.0,1.0,2021
Surendra Sedhai,Nanyang Technological University,tcss,1.0,0.5,2018
Suresh Venkatasubramanian,University of Utah,snam,1.0,0.25,2013
Surya Nepal,CSIRO,tcss,1.0,0.14286,2021
Susan Banducci,University of Exeter,socnet,1.0,0.16667,2018
Susan Bastani,Alzahra University,socnet,1.0,1.0,2007
Susan Bastani,Alzahra University,socnet,1.0,0.33333,2015
Susan C. Herring,University of Indiana Bloomington,tsc,1.0,0.5,2020
Susan C. Weller,University of Texas Medical Branch,socnet,1.0,0.33333,2002
Susan Cotts Watkins,University of Pennsylvania,socnet,1.0,0.5,2000
Susan Gasson,Drexel University,tsc,1.0,0.5,2018
Susan T. Ennett,University of North Carolina,socnet,1.0,0.2,2007
Susan T. Ennett,University of North Carolina,socnet,1.0,0.5,2012
Susanna Zaccarin,University of Trieste,socnet,1.0,0.25,2013
Susanta Chakraborty,Indian Institute of Engineering Science and Technology,snam,1.0,0.33333,2021
Susanta Chakraborty,Indian Institute of Engineering Science and Technology,tcss,1.0,0.33333,2018
Susanta Chakraborty,Indian Institute of Engineering Science and Technology,tcss,1.0,0.25,2019
Susanta Chakraborty,Indian Institute of Engineering Science and Technology,tcss,1.0,0.33333,2020
Sushant S. Khopkar,State University of New York at Buffalo,snam,1.0,0.25,2014
Sushant S. Khopkar,State University of New York at Buffalo,snam,1.0,0.33333,2016
Susumu Shirayama,University of Tokyo,snam,1.0,0.5,2012
Suzhen Huang,Central South University,tcss,1.0,0.25,2019
Sven Banisch,Bielefeld University,socnet,1.0,0.33333,2012
Svetha Venkatesh,Deaking University,snam,1.0,0.2,2015
Svitlana Volkova,Pacific Northwest National Laboratory,tcss,1.0,0.33333,2018
Swarup Chattopadhyay,Indian Statistical Institute,snam,1.0,0.25,2021
Swarup Roy,Sikkim University,snam,1.0,0.5,2019
Swastik Brahma,Tennessee State University,tcss,1.0,0.25,2019
Syed Khairuzzaman Tanbeer,University of Manitoba,snam,1.0,0.33333,2014
Sylvain Lamprier,Sorbonne Universities,snam,1.0,0.33333,2016
Sylvain Lecomte,CNRS,snam,1.0,0.25,2013
Symeon Papavassiliou,University of Athens,snam,1.0,0.33333,2017
Symeon Papavassiliou,University of Athens,tcss,1.0,0.25,2018
Symeon Papavassiliou,University of Athens,tcss,1.0,0.33333,2019
Symeon Papavassiliou,University of Athens,tcss,1.0,0.33333,2020
Symeon Papavassiliou,University of Athens,tcss,2.0,0.5,2021
Sze-Chuan Suen,University of Southern California,socnet,1.0,0.2,2020
T. M. G. Tennakoon,Queensland University of Technology,snam,1.0,0.5,2019
Tackseung Jun,Kyung Hee University,socnet,1.0,0.25,2006
Tadeusz Sozanski,Institute of Sociology,socnet,1.0,1.0,2006
Taesik Gong,KAIST,tsc,1.0,0.1,2020
Taghi M. Khoshgoftaar,Florida Atlantic University,snam,1.0,0.25,2017
Taghi M. Khoshgoftaar,Florida Atlantic University,snam,1.0,0.33333,2018
Taha Yasseri,University of Oxford,socnet,1.0,0.5,2020
Tahereh Dehdarirad,University of Barcelona,socnet,1.0,0.33333,2017
Tahereh Kamali,University of Waterloo,tcss,1.0,0.5,2020
Tai-Chi Wang,Academia Sinica,snam,1.0,0.33333,2015
Taiane de Paula Ferreira,Universidade Estadual Paulista,socnet,1.0,0.33333,2017
Takanori Maehara,National Institute of Informatics,snam,1.0,0.14286,2016
Takayasu Fushimi,Tokyo University of Technology,snam,1.0,0.2,2021
Taketoshi Yoshida,Japan Advanced Institute of Science and Technology,tcss,1.0,0.2,2020
Tal Spalter,Tel Aviv University,socnet,1.0,1.0,2010
Taleb Khafaei,Islamic Azad University,snam,1.0,0.25,2019
Tamar Yogev,University of Haifa,socnet,1.0,0.33333,2013
Tamara Sumner,University of Colorado,snam,1.0,0.5,2016
Tamir Tassa,Open University,snam,1.0,0.33333,2016
Tanay Kumar Saha,Indiana University,snam,1.0,0.33333,2015
Tanay Mehta,Northeastern University,snam,1.0,0.2,2020
Tanima Dutta,IIT (BHU) Varanasi,tcss,1.0,0.33333,2021
Tanja Nitschke,University of Karlsruhe (TH),socnet,1.0,0.5,2010
Tanmoy Chakraborty 0002,Indian Institute of Technology,snam,1.0,0.25,2014
Tanmoy Chakraborty 0002,Indian Institute of Technology,snam,1.0,0.33333,2015
Tanmoy Chakraborty 0002,Indian Institute of Technology,tcss,1.0,0.33333,2018
Tanmoy Chakraborty 0002,Indian Institute of Technology,tcss,1.0,0.33333,2020
Tanmoy Chakraborty 0002,Indian Institute of Technology,tcss,1.0,0.33333,2021
Tanujit Chakraborty,Indian Institute of Engineering Science and Technology,snam,1.0,0.25,2021
Tanya Menon,Ohio State University,socnet,1.0,0.25,2015
Tanya Menon,Ohio State University,socnet,1.0,0.25,2019
Tanya Y. Berger-Wolf,University of Illinois at Chicago,snam,1.0,0.5,2019
Tao Li 0001,Florida International University,tcss,1.0,0.2,2019
Tao Qin,Xi'an Jiaotong University,tcss,1.0,0.33333,2019
Tao Tang 0007,Dalian University of Technology,tcss,1.0,0.16667,2021
Tapan Chowdhury,Indian Institute of Engineering Science and Technology,tcss,1.0,0.25,2019
Tapan Kumar Saha,University of Queensland,tcss,1.0,0.16667,2018
Tara Safavi,University of Michigan,snam,1.0,0.25,2018
Tarek El-Ganainy,Khalifa University,snam,1.0,0.25,2015
Tarek F. Gharib,Ain Shams University,snam,1.0,0.33333,2021
Tarik Crnovrsanin,University of California - Davis,socnet,1.0,0.2,2014
Tasos Dagiuklas,London South Bank University,tcss,1.0,0.16667,2020
Taufik Sutanto,Syarif Hidayatullah State Islamic University Jakarta,snam,1.0,0.5,2018
Tayfun Tuna,University of Houston,snam,1.0,0.14286,2016
Ted Mouw,University of North Carolina,socnet,1.0,0.25,2018
Terrence D. Jorgensen,University of Amsterdam,socnet,1.0,0.25,2018
Terry Caelli,Deaking University,snam,1.0,0.2,2015
Terry D. Clark,Creighton University,socnet,1.0,0.33333,2015
Tetsuya Yoshida,Hokkaido University,snam,1.0,1.0,2013
Thanasis Loukopoulos,University of thessaly,snam,1.0,0.16667,2017
Thanasis Loukopoulos,University of thessaly,tcss,1.0,0.25,2015
Thang N. Dinh,Virginia Commonwealth University,snam,1.0,0.25,2014
Thang N. Dinh,Virginia Commonwealth University,snam,1.0,0.25,2017
Themis Palpanas,Paris Descartes University,snam,1.0,0.5,2016
Theo A. Arentze,Eindhoven University of Technology,socnet,1.0,0.33333,2013
Theo Lins,Federal University of Minas Gerais,snam,1.0,0.33333,2014
Theo van Tilburg,Vrije University Amsterdam,socnet,1.0,0.5,1999
Theo van Tilburg,Vrije University Amsterdam,socnet,1.0,0.33333,2007
Thiago H. P. Silva,Federal University of Minas Gerais,snam,1.0,0.33333,2020
Thiago Henrique Silva,Federal Technological University of Parana,snam,2.0,0.5,2020
Thierry Delot,CNRS,snam,1.0,0.25,2013
Thierry Marchant,Ghent University,socnet,1.0,0.5,2018
Thijs A. Velema,Sun Yat-Sen University,socnet,1.0,0.33333,2018
Thijs A. Velema,Sun Yat-Sen University,socnet,1.0,1.0,2021
Thirunavukarasu Balasubramaniam,Queensland University of Technology,snam,2.0,0.5,2021
Thomas F. Oltmanns,Washington University in St. Louis,socnet,1.0,0.33333,2009
Thomas Gautschi,University of Bern,socnet,1.0,0.5,2006
Thomas Grund,University College Dublin,socnet,1.0,0.5,2017
Thomas J. Fararo,University of Pittsburgh,socnet,1.0,0.33333,2004
Thomas Lux,University of Kiel,socnet,1.0,0.5,2017
Thomas Magelinski,Carnegie Mellon University,tcss,1.0,0.5,2019
Thomas Mandl 0001,University of Hildesheim,snam,1.0,0.25,2021
Thomas Marcoux,University of Arkansas,snam,1.0,0.125,2021
Thomas N. Friemel,IPM,socnet,1.0,1.0,2012
Thomas Rotolo,Washington State University,socnet,1.0,0.33333,2015
Thomas Scherngell,AIT Austrian Institute of Technology GmbH,socnet,1.0,0.33333,2011
Thomas Schott,University of Southern Denmark,snam,1.0,0.5,2015
Thomas U. Grund,Univeristy College Dublin,socnet,1.0,1.0,2012
Thomas U. Grund,Univeristy College Dublin,socnet,1.0,0.5,2020
Thomas V. Pollet,University of Groningen,socnet,1.0,0.25,2009
Thomas W. Valente,University of Southern California,socnet,1.0,0.5,2003
Thomas W. Valente,University of Southern California,socnet,1.0,0.5,2004
Thomas W. Valente,University of Southern California,socnet,2.0,2.0,2007
Thomas W. Valente,University of Southern California,socnet,1.0,0.5,2010
Thomas W. Valente,University of Southern California,socnet,1.0,0.33333,2011
Thomas W. Valente,University of Southern California,socnet,1.0,0.2,2013
Thomas W. Valente,University of Southern California,socnet,1.0,0.5,2016
Thomas W. Valente,University of Southern California,socnet,2.0,0.66667,2017
Tian Zheng,Columbia University,snam,1.0,0.5,2015
Tian-Yun Chang,Vanderbilt University,socnet,1.0,0.5,2012
Tianchong Gao,Indiana University,tcss,1.0,0.25,2018
Tianjie Cao,China University of Mining and Technology,snam,1.0,0.33333,2014
Tianlong Gu,Guilin University of Electronic Technology,tcss,1.0,0.16667,2018
Tianlu Gao,Wuhan University,tcss,1.0,0.11111,2020
Tianqing Zhu,Deakin University,snam,1.0,0.2,2014
Tianrui Li 0001,Southwest Jiaotong University,tcss,1.0,0.2,2019
Tianshu Lyu,Peking University,tsc,1.0,0.25,2020
Tianxi Ji,Case Western Reserve University,tcss,1.0,0.16667,2020
Tianyu Qiu,Institute of Smart Healthcare Systems,tcss,1.0,0.125,2018
Tianze Gao,Northwest Normal University,tcss,1.0,0.25,2019
Tijs A. van den Broek,University of Twente,socnet,1.0,0.2,2019
Tim Weninger,University of Notre Dame,snam,1.0,1.0,2014
Tim Weninger,University of Notre Dame,snam,1.0,0.5,2016
Tim Weninger,University of Notre Dame,tcss,1.0,0.33333,2017
Tim Weninger,University of Notre Dame,tcss,1.0,0.33333,2018
Tim Weninger,University of Notre Dame,tcss,1.0,0.25,2021
Timo R. Nyberg,Aalto University,tcss,1.0,0.2,2019
Timofey Gradov,ITMO University,snam,1.0,0.33333,2021
Timothy J. Brazill,Mercer University,socnet,1.0,0.5,2002
Tina Kogovsek,University of Ljubljana,socnet,1.0,0.25,2002
Tina Kogovsek,University of Ljubljana,socnet,1.0,0.5,2005
Tina Kogovsek,University of Ljubljana,socnet,1.0,0.33333,2013
Ting Luo,Manchester Metropolitan University,socnet,1.0,0.33333,2020
Tingnan Lin,Rutgers University,tcss,1.0,0.5,2019
Tiphaine Viard,CNRS,snam,1.0,0.33333,2018
Tirthak Patel,Northeastern University,snam,1.0,0.2,2020
Tiziana Guzzo,Institute of Research on Population and Social Policies,snam,1.0,0.33333,2012
Tjeerd Zandberg,NHL-Stenden university of Applied Sciences,snam,1.0,0.5,2019
Tjeerd van Campen,Tilburg University,snam,1.0,0.25,2018
Tobias H. Stark,Utrecht University,socnet,1.0,0.25,2013
Tobias H. Stark,Utrecht University,socnet,1.0,0.25,2016
Tobias H. Stark,Utrecht University,socnet,1.0,0.5,2017
Tobias H. Stark,Utrecht University,socnet,1.0,0.5,2021
Tobias Heinrich,University of South Carolina,socnet,1.0,0.33333,2014
Tobias Roth,University of Mannheim,socnet,1.0,1.0,2018
Todd C. Lehmann,University of Michigan,socnet,1.0,0.33333,2015
Todd Lynes,University of Southampton,tsc,1.0,0.2,2018
Todd M. Loughead,University of Windsor,socnet,1.0,0.14286,2015
Tom A. B. Snijders,University of Groningen,socnet,1.0,0.33333,1999
Tom A. B. Snijders,University of Groningen,socnet,1.0,0.5,2005
Tom A. B. Snijders,University of Groningen,socnet,2.0,0.7,2007
Tom A. B. Snijders,University of Groningen,socnet,3.0,1.0333,2010
Tom A. B. Snijders,University of Groningen,socnet,4.0,1.0929,2012
Tom A. B. Snijders,University of Groningen,socnet,1.0,0.33333,2013
Tom A. B. Snijders,University of Groningen,socnet,2.0,0.83333,2017
Tom A. B. Snijders,University of Groningen,socnet,1.0,0.25,2020
Tom Arjannikov,University of Victoria,tcss,2.0,0.66667,2020
Tom Crick,Cardiff Metropolitan University,snam,1.0,0.5,2015
Tom Decorte,University of Gent,socnet,1.0,0.2,2017
Tom Snitch,University of Maryland - College Park,tcss,1.0,0.25,2015
Tom Stafford 0001,Louisiana Tech University,tcss,1.0,0.5,2020
Tom Vander Beken,Ghent University,socnet,1.0,0.33333,2020
Tomas Diviak,University of Manchester,socnet,1.0,0.25,2020
Tomilayo Komolafe,Virginia Tech,snam,1.0,0.25,2019
Tomoyuki Yuasa,University of Tokyo,snam,1.0,0.5,2012
Tong-Ying Tony Juang,National Taipei University,tcss,1.0,0.2,2018
Tony White,Carleton University,snam,1.0,0.5,2015
Tony White,Carleton University,snam,1.0,0.5,2017
Toon Kuppens,Catholic University,socnet,1.0,0.25,2009
Tore Opsahl,Imperial College London,socnet,1.0,0.5,2009
Tore Opsahl,Imperial College London,socnet,1.0,0.33333,2010
Tore Opsahl,Imperial College London,socnet,1.0,1.0,2013
Torin Stepan,University of Alberta,tcss,1.0,0.25,2016
Toshiya Hanada,Kyushu University,tcss,1.0,0.33333,2019
Tracy M. Sweet,University of Maryland - College Park,socnet,1.0,0.5,2017
Tracy M. Sweet,University of Maryland - College Park,socnet,1.0,0.5,2018
Tracy M. Sweet,University of Maryland - College Park,socnet,1.0,0.33333,2020
Travis Coan,University of Exeter,socnet,1.0,0.16667,2018
Travis G. Tatum,Univeristy College Dublin,socnet,1.0,0.5,2020
Trevor I. Fenner,University of London,socnet,1.0,0.33333,2007
Tristan Launay,University Paris 13,snam,1.0,0.33333,2014
Troy Raeder,University of Notre Dame,snam,1.0,0.5,2011
Troy Raeder,University of Notre Dame,socnet,1.0,0.25,2011
Tso-Jung Yen,Academia Sinica,socnet,1.0,0.33333,2016
Tsung-Ting Kuo,National Taiwan University,snam,1.0,0.16667,2013
Tucker McGrimmon,University of South Carolina,socnet,1.0,0.5,2008
Tudor Dumitras,University of Maryland - College Park,snam,1.0,0.2,2014
Tulika Saha,IIT Patna,tcss,1.0,0.25,2020
Tun-Chieh Hsu,National Chengchi University,snam,1.0,0.33333,2015
Tuure Tuunanen,University of Jyväskylä,tsc,1.0,0.2,2021
Twan Burg,Tilburg University,socnet,1.0,0.2,2015
Tyler Derr,Michigan State University,snam,1.0,0.25,2020
Tzu-Lung Chen,National Tsing Hua University,snam,1.0,0.11111,2015
Uboho Victor,Texas A&M University,tcss,1.0,0.33333,2020
Ueli Reber,University of Bern,socnet,1.0,0.125,2018
Ugo A. Buy,University of Illinois at Chicago,snam,1.0,0.2,2015
Ujjwal Maulik,Jadavpur University,snam,1.0,0.5,2015
Ujjwal Maulik,Jadavpur University,tcss,1.0,0.33333,2016
Ulrik Brandes,University of Konstanz,socnet,1.0,1.0,2008
Ulrik Brandes,University of Konstanz,socnet,1.0,0.16667,2010
Ulrik Brandes,University of Konstanz,socnet,1.0,0.33333,2012
Ulrik Brandes,University of Konstanz,socnet,1.0,0.33333,2016
Ulrik Brandes,University of Konstanz,socnet,1.0,0.33333,2017
Ulrik Brandes,University of Konstanz,tcss,1.0,0.25,2016
Umit Karabiyik,Sam Houston State University,snam,1.0,0.14286,2016
Upul Senanayake,University of Sydney,snam,1.0,0.25,2014
Uraz Yavanoglu,Gazi University,tsc,1.0,0.2,2018
Usman A. Khan,Tufts University,snam,1.0,0.33333,2020
Usman Naseem,University of Sydney,tcss,1.0,0.2,2021
Uttam Kumar Sarkar,Indian Institute of Management,snam,1.0,0.5,2013
Uwe Matzat,Eindhoven University of Technology,socnet,1.0,1.0,2004
Uwe Matzat,Eindhoven University of Technology,socnet,1.0,0.5,2010
V. K. Narayanan,Drexel University,socnet,1.0,0.25,2020
V. S. Subrahmanian,University of Maryland - College Park,snam,1.0,0.25,2014
V. S. Subrahmanian,University of Maryland - College Park,socnet,1.0,0.33333,2013
V. S. Subrahmanian,University of Maryland - College Park,tcss,2.0,0.75,2014
V. S. Subrahmanian,University of Maryland - College Park,tcss,1.0,0.25,2015
V. S. Subrahmanian,University of Maryland - College Park,tcss,1.0,0.33333,2018
V. S. Subrahmanian,University of Maryland - College Park,tcss,1.0,0.25,2019
V. S. Subrahmanian,University of Maryland - College Park,tcss,2.0,0.30952,2020
Vahid Khodakarami,Bu-Ali Sina University,snam,1.0,0.25,2016
Vaibhav Bhembre,State University of New York at Buffalo,snam,1.0,0.25,2014
Vairavan Murugappan,Illinois Institute of Technology,tcss,1.0,0.14286,2018
Valentin Burger,University of Würzburg,snam,1.0,0.2,2014
Valentin Danchev,University of Oxford,socnet,1.0,0.5,2018
Valentina Hlebec,University of Ljubljana,socnet,1.0,0.5,1999
Valentina Hlebec,University of Ljubljana,socnet,1.0,0.5,2001
Valentina Hlebec,University of Ljubljana,socnet,1.0,0.5,2005
Valentina Hlebec,University of Ljubljana,socnet,1.0,0.25,2008
Valentina Hlebec,University of Ljubljana,socnet,1.0,0.33333,2013
Valentina Mazzucato,Maastricht University,socnet,1.0,0.5,2018
Valentyn Kalnysh,Ukrainian Institute of Public Health,socnet,1.0,0.25,2014
Valerio Arnaboldi,University of Oxford,socnet,1.0,0.25,2015
Valerio Leone Sciabolazza,University of Naples,socnet,1.0,0.33333,2020
Vanessa Cedeno-Mieles,Virginia Tech,snam,1.0,0.052632,2020
Vangie A. Foshee,University of North Carolina,socnet,1.0,0.2,2007
Vasant G. Honavar,Pennsylvania State University,tcss,1.0,0.33333,2016
Vasanth Nair,Louisiana Tech University,snam,1.0,0.5,2012
Vasileios Karyotis,Ionian University,tcss,1.0,0.25,2018
Vasileios Karyotis,Ionian University,tcss,2.0,0.5,2021
Vasja Vehovar,University of Ljubljana,socnet,1.0,0.25,2008
Vassilis Poulopoulos,University of the Peloponnese,snam,1.0,0.14286,2017
Vasudev Bhat,Stony Brook University,snam,1.0,0.2,2015
Vatsal Ojha,Carnegie Mellon University,snam,1.0,0.25,2018
Venkat Venkatasubramanian,Columbia University,tcss,1.0,0.33333,2018
